ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
10,40,2.0,2.0,28,0.65,0.9451110590264483,-2669.613798288885,14003.795951360255,0.46853146853146854,143,0.40827621499371003,0.5962402903592048
15,60,2.0,5.0,25,0.55,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
15,60,2.0,5.0,25,0.6,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
15,60,2.0,5.0,25,0.65,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
15,60,2.0,5.0,28,0.55,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
15,60,2.0,5.0,28,0.6,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
15,60,2.0,5.0,28,0.65,1.25203709779697,17458.467585667193,23485.13372351328,0.4418604651162791,129,0.4032081547386717,0.5962402903592048
8,32,2.0,2.5,25,0.6,1.0729615311791156,4049.779188615292,17242.44336939993,0.4642857142857143,140,0.3654460246175196,0.5962402903592048
8,32,2.0,2.5,25,0.55,1.0729615311791156,4049.779188615292,17242.44336939993,0.4642857142857143,140,0.3654460246175196,0.5962402903592048
8,32,2.0,2.5,25,0.65,1.0729615311791156,4049.779188615292,17242.44336939993,0.4642857142857143,140,0.3654460246175196,0.5962402903592048
15,60,2.0,2.5,28,0.6,1.0810569588220047,3862.7768008937683,17306.86396035034,0.4785714285714286,140,0.3524794733537394,0.5962402903592048
15,60,2.0,2.5,28,0.55,1.0810569588220047,3862.7768008937683,17306.86396035034,0.4785714285714286,140,0.3524794733537394,0.5962402903592048
15,60,2.0,2.5,28,0.65,1.0810569588220047,3862.7768008937683,17306.86396035034,0.4785714285714286,140,0.3524794733537394,0.5962402903592048
8,32,2.0,2.0,28,0.55,1.101939104413749,5205.493984093739,19103.751725211856,0.46938775510204084,147,0.3272857980276433,0.5962402903592048
8,32,2.0,2.0,28,0.6,1.101939104413749,5205.493984093739,19103.751725211856,0.46938775510204084,147,0.3272857980276433,0.5962402903592048
8,32,2.0,2.0,28,0.65,1.101939104413749,5205.493984093739,19103.751725211856,0.46938775510204084,147,0.3272857980276433,0.5962402903592048
15,60,2.0,2.5,25,0.55,1.0266658115897676,1338.0846599736888,17306.86396035034,0.4785714285714286,140,0.3121053779605357,0.5962402903592048
15,60,2.0,2.5,25,0.6,1.0266658115897676,1338.0846599736888,17306.86396035034,0.4785714285714286,140,0.3121053779605357,0.5962402903592048
15,60,2.0,2.5,25,0.65,1.0266658115897676,1338.0846599736888,17306.86396035034,0.4785714285714286,140,0.3121053779605357,0.5962402903592048
8,32,2.0,2.0,25,0.55,1.0500248216208485,2680.801843173659,19103.751725211856,0.46938775510204084,147,0.23020026342334285,0.5962402903592048
8,32,2.0,2.0,25,0.6,1.0500248216208485,2680.801843173659,19103.751725211856,0.46938775510204084,147,0.23020026342334285,0.5962402903592048
8,32,2.0,2.0,25,0.65,1.0500248216208485,2680.801843173659,19103.751725211856,0.46938775510204084,147,0.23020026342334285,0.5962402903592048
